Employee_ID;Salary;Department
1352;5849;3
928;6938;9
1224;3742;3
1539;7896;0
471;4512;1
247;9817;3
1437;2629;5
1234;6453;10
371;8940;6
1195;7573;3
1407;3077;4
1642;9760;1
77;8665;1
423;7628;8
1961;8636;7
70;4981;10
1151;2714;1
829;8135;7
1278;2216;9
1775;9494;2
790;6865;1
47;4461;4
1084;2200;10
401;6334;3
421;7123;4
1321;1251;5
211;6302;8
1826;3565;0
1515;3493;9
506;3836;4
165;5287;0
1272;7587;4
1798;6217;1
1184;5009;4
588;9527;10
799;9949;1
677;9213;3
726;3520;6
696;1447;5
900;5734;4
1915;8971;10
1456;8119;2
1523;9636;5
180;8855;3
299;3288;9
1354;2431;9
461;5473;4
1940;2879;6
45;6512;0
449;9048;0
1393;3663;10
345;9512;7
668;8475;1
1838;8286;7
1127;2848;3
528;6403;10
615;9287;9
1784;8697;0
1216;4937;7
1751;8332;9
1365;9328;9
1076;1845;7
62;3515;3
999;7914;3
367;8768;4
1322;9640;5
1225;5090;6
896;5374;0
278;8960;2
763;4783;0
796;5118;8
765;4505;9
1200;1152;5
226;3318;1
1618;5168;8
1380;4281;5
10;3177;9
1163;5677;8
1345;3301;5
957;9173;8
24;3842;2
613;7455;5
1745;2255;10
210;3272;9
841;9517;3
1804;8540;2
315;7045;6
1231;7462;5
167;3446;5
1623;6542;5
1609;7258;1
636;7068;8
1901;7183;0
25;4224;5
1083;4524;8
1198;6301;3
252;9376;4
1610;2693;6
697;1482;0
1600;9886;6
776;1774;4
1178;3642;0
802;4376;2
1969;3092;3
810;5701;4
1253;1613;7
1656;4063;4
1644;3757;3
1222;9993;10
39;9328;7
530;3244;6
1406;2731;4
1332;4008;5
1528;4109;7
524;7716;5
336;9176;3
1926;1010;5
1918;6757;6
1992;6047;10
1722;8258;10
1858;2313;2
1591;1867;2
2000;3063;6
537;7016;6
1632;8535;6
637;9537;2
750;4563;1
1556;1215;6
1403;4628;2
435;8969;3
201;5096;6
218;3635;5
925;6432;9
1285;8972;2
1690;6033;10
145;6589;8
1505;6961;10
1077;2217;10
202;2380;2
1675;5849;1
1574;2600;4
922;6681;4
1867;8805;5
824;1446;10
393;1239;2
347;2719;3
1309;4246;1
1294;6208;9
598;1612;9
1986;4023;6
499;6102;4
101;8087;6
1007;7613;8
924;7731;0
1370;2230;4
705;3163;1
1371;5330;2
185;5198;9
1578;4991;1
1452;9270;0
186;1264;3
1919;5180;2
1141;3048;1
37;3086;1
181;8032;7
1636;9332;8
1117;3793;0
1803;9227;6
1331;5546;9
1793;1520;5
342;1403;3
1930;7218;6
68;8563;3
955;5829;3
1699;9622;0
715;4646;5
231;7018;5
942;3852;2
1116;3137;10
535;1786;9
16;5221;9
1150;3231;5
1998;3855;1
1749;3090;8
1732;4752;0
760;9205;8
1038;3427;6
249;2397;2
173;8716;9
738;3905;10
678;7342;4
195;7688;9
1043;9662;9
630;9946;0
200;8304;1
814;3457;3
36;2478;0
1963;9706;4
1588;8207;10
898;4401;10
1736;8370;8
1017;5793;0
1119;2241;7
1902;9096;0
1696;2287;10
1019;3742;3
417;3632;3
116;9463;7
1943;4329;1
676;4555;3
642;3866;8
839;4712;1
1911;1434;4
543;3670;0
1863;4724;7
69;7999;9
1968;2974;7
49;3588;4
149;6408;9
1355;6823;8
1498;1891;3
1967;5442;8
1834;1727;5
1357;8826;8
61;4578;3
198;4605;4
545;4000;3
326;7427;8
1853;7534;8
1663;4878;6
1552;7938;0
1906;6846;6
494;7927;4
1620;3036;10
1129;6689;2
1383;4394;8
1209;8435;1
1845;5514;2
1438;6492;5
1275;2432;3
1714;8083;0
73;8301;8
568;4719;9
1840;2368;6
878;5945;0
656;2823;10
689;6236;8
1112;4486;1
880;4026;3
1553;7079;7
439;8285;1
1695;6584;5
1159;9646;0
1786;7171;2
1412;1312;9
619;9534;4
591;8692;7
554;3872;7
1261;6982;8
1340;8090;3
219;4808;10
283;9236;6
813;8752;1
1678;8021;10
1387;8706;5
1295;9245;9
1155;8255;1
716;6434;2
1801;2211;5
1339;7243;9
1004;7691;5
171;8961;2
1593;8828;8
758;3154;3
504;8442;9
1621;9032;7
1708;5060;0
730;9900;5
1662;3985;0
1643;6814;9
1221;5853;8
1624;3280;5
582;5363;5
680;3118;6
1648;2629;7
1933;3372;1
690;4544;5
1397;6236;2
939;8234;9
792;9105;5
1300;1572;2
1167;6812;1
1169;2855;6
964;9479;10
843;9017;1
11;9369;4
220;1080;0
926;2863;7
329;6864;9
353;8820;5
888;9759;4
1993;6168;10
1486;8295;10
1280;4835;0
1180;6090;7
1027;8854;7
966;5898;9
229;5476;8
1125;6029;10
1710;1407;8
665;9608;7
235;2481;9
1779;5146;2
655;7456;7
1875;3482;0
125;5543;8
623;2766;4
100;1139;10
1685;9124;7
1698;5339;4
386;3788;1
710;4337;6
343;8935;9
834;9967;3
1373;5697;8
1136;4028;4
1279;7926;7
1053;5033;9
1554;8081;8
752;9478;7
385;4908;3
1342;1109;1
368;8522;6
1885;5943;3
1267;8063;7
1399;1146;4
932;2173;0
1590;3584;1
1130;7906;7
546;6324;10
1444;4093;3
1249;5024;6
206;7789;4
176;3784;4
234;2171;8
207;5754;6
990;3080;2
413;6139;4
1740;2779;10
1201;9474;6
912;5134;10
742;8439;6
1877;1835;7
369;1283;4
1857;7329;9
503;6349;2
268;9285;0
604;7322;0
1174;4628;5
1935;1274;5
65;9753;6
1320;7711;7
280;5111;8
586;6205;1
1551;7565;4
1326;6122;9
1907;4438;7
1069;7564;3
1297;6916;9
1359;5288;4
1097;9228;6
1789;8880;4
1061;9293;1
1778;3160;4
1448;1074;7
111;3386;0
838;3238;0
1792;7802;3
919;5226;9
864;1517;3
296;5873;1
1316;5480;1
857;4470;1
414;3153;6
674;2126;8
1260;4055;8
1772;3271;9
684;9294;9
901;6945;2
717;3018;3
699;6830;3
1799;3479;6
787;1700;0
879;3028;4
1780;2898;0
1408;2418;6
693;9890;3
587;6544;4
1413;3440;7
1242;1358;10
476;8215;10
952;8275;5
728;5310;6
205;6437;4
1433;6098;8
1291;1630;2
589;3026;9
426;1912;1
1615;1148;3
994;8661;6
274;6519;10
1972;9533;4
431;7154;3
544;1681;3
1334;2204;8
1982;6648;1
525;9626;7
98;3527;9
459;9634;9
654;8103;2
1844;3688;2
1525;1662;8
1424;9253;2
160;4727;3
1166;6423;1
653;9808;1
1409;6188;2
905;9874;5
1748;4250;9
735;6357;4
867;6069;9
885;8540;6
495;6583;6
1580;9883;3
48;7502;8
1584;3399;3
804;4557;8
492;5453;8
744;1269;6
603;2912;2
474;7096;6
514;7701;0
1715;3649;1
250;5882;0
50;7436;9
1042;7119;1
322;5937;6
1134;3259;3
1235;5143;5
438;4180;10
460;2330;9
388;2535;2
1755;9844;3
915;3839;3
99;1013;2
756;9548;4
624;3033;9
831;4387;2
303;9105;7
549;5859;10
1401;1225;7
632;1649;9
940;8604;1
1892;4555;2
1364;1599;0
1871;1013;6
1922;2466;6
1669;6686;8
1984;1308;1
1501;6876;9
1402;7316;8
1932;8074;8
907;5744;0
830;3281;0
1719;3932;10
1978;9292;8
1971;3017;2
779;3617;0
894;4198;3
166;6527;8
213;3606;8
1349;5819;5
1721;4700;3
359;5674;7
1843;9698;8
1023;5779;10
1317;2831;8
1522;5885;9
129;5078;8
1948;7810;0
660;9577;10
1079;5470;6
509;5768;3
29;9304;9
1445;5534;2
891;9755;6
1475;8507;1
194;8941;8
261;5880;0
1629;4047;9
1026;6838;4
1754;3679;1
951;5722;10
259;7396;0
682;3791;9
1570;8257;0
237;9086;1
541;6564;6
1012;4527;0
1404;7131;4
638;4404;1
1585;1573;2
30;1950;1
1571;1314;0
1613;2517;9
1100;7078;4
1646;3472;3
783;2202;0
429;2887;1
248;2598;10
1188;2211;0
1797;5942;3
82;5504;3
273;1954;2
1419;8522;5
334;4606;3
35;3609;9
963;8694;4
1415;4351;1
56;9062;1
581;1572;1
493;5471;8
1464;3496;3
1082;2603;2
1655;8836;5
112;9795;0
448;5248;0
1070;7998;7
1054;9128;4
53;8227;2
1432;4960;7
1612;9288;1
1107;1528;1
445;6364;10
410;6604;10
348;5379;5
253;5649;1
241;6003;4
520;3924;0
1499;2727;4
109;5352;9
147;1824;9
1991;6178;5
44;1257;9
743;3058;2
1731;2059;7
279;3333;9
1389;1463;2
508;4931;5
1064;4884;8
1881;1773;0
551;7087;1
1985;8311;2
453;4725;6
1617;1368;10
1654;1922;3
1558;5190;9
1034;9805;3
1910;3842;3
1132;7718;3
1302;1349;4
120;4809;8
168;3504;3
691;9243;8
890;2815;6
1481;7180;4
1233;9020;0
1366;6897;8
1549;9795;8
15;4483;0
1980;4111;6
276;6635;2
115;4015;7
1255;9777;2
1421;1031;7
1559;8993;7
236;9832;8
96;4189;8
1598;6498;4
432;5467;2
1535;5902;9
117;7257;6
1545;6633;10
1976;7752;2
403;4675;8
1218;7215;9
264;3941;4
1939;7707;3
1938;5698;1
1759;1412;8
