Employee_ID;Salary;Department
812;7183;9
3965;5428;0
774;3435;10
3487;3202;8
2374;1077;4
74;7169;4
3962;8208;10
13;3789;7
1328;8376;2
2005;2784;10
2125;8844;6
3025;5966;4
1636;8507;7
2691;2524;10
1862;4999;2
1299;7365;8
1912;7201;1
3901;9027;10
3734;8708;7
2568;8720;6
2735;6751;0
2534;5140;10
1039;7804;4
2490;7599;5
879;1375;3
1672;3061;6
1163;2594;7
3095;8451;7
204;4278;1
843;7919;6
491;6132;3
1128;2823;10
2429;6363;3
2849;2811;9
2655;5748;6
1869;8749;0
1072;1111;0
134;3158;4
2325;8088;7
2841;7054;4
1138;5962;1
937;4746;1
3493;1906;10
2368;2510;7
389;5584;0
3029;9717;9
1616;9950;10
2021;9690;0
3651;6594;1
2147;4956;6
3822;4833;7
115;1827;2
917;8269;3
2583;2531;8
3959;7508;8
3285;2795;2
2803;3926;2
2964;4255;6
1059;7261;4
1855;9593;9
1630;1402;2
1081;1470;9
895;9610;3
978;7839;8
2563;5262;7
3186;5083;0
1929;1528;2
3897;8034;10
1233;1304;3
2313;8704;2
1705;5799;1
327;4558;7
2732;8424;10
3045;1680;3
3512;9498;10
2776;7621;3
3768;3270;1
2931;5392;8
2247;9784;4
230;5784;2
3937;8319;9
1181;9792;4
2700;9372;9
3272;4321;8
1427;5355;8
3988;1584;4
2648;3022;0
3193;4966;9
2505;8526;7
224;6659;0
1432;9922;7
2922;8296;9
1253;8938;2
496;1370;0
2822;6568;6
1171;9775;2
157;3322;4
1165;7502;6
604;2371;10
3542;9064;2
3630;1769;3
1870;8604;1
3147;9772;1
2127;4666;0
1244;6289;10
3342;1181;7
791;9076;4
697;7608;5
3319;2190;3
2108;8168;0
2431;2883;1
2132;3058;10
269;8286;7
2361;9705;7
1333;1710;4
939;3063;3
633;2107;6
1314;7635;0
951;7265;6
3773;3733;3
3877;1941;7
2303;8506;8
3099;6645;8
1077;9679;8
3176;3067;0
2684;4542;4
1542;2455;9
2762;6156;6
2738;4456;7
2828;4106;3
2629;8217;7
1468;9891;6
552;7488;2
153;1170;10
2183;8745;8
2276;8480;7
2404;3130;6
456;6097;2
3825;8490;4
2547;6476;7
735;5493;7
3733;8919;8
1805;3862;0
878;5124;4
3056;7990;1
1665;9531;2
3788;2299;8
1570;1723;6
2217;7963;1
2251;2363;3
3580;2356;4
3857;5781;1
3816;7334;0
3107;7445;6
3387;5436;8
3474;3415;10
2077;9993;2
2205;8558;7
2686;3153;3
1702;1548;9
1131;1927;2
3227;7782;2
1182;8233;8
3078;3409;8
2664;8753;6
614;3611;10
3032;2931;9
2571;7459;7
3150;7224;7
3094;8010;4
766;2052;5
832;8336;7
3561;7362;6
1459;8804;5
512;7379;10
2249;5227;1
600;1202;4
320;5081;1
2230;3596;7
1697;5740;7
2087;2014;3
2969;1172;8
2111;3774;0
3252;8283;6
3217;8445;8
3187;8413;2
3762;9642;5
1496;1665;6
76;5152;0
3705;7674;0
3051;3116;2
3587;4572;10
3557;2429;7
732;8668;8
1051;1824;3
1946;8835;2
3124;9767;0
3385;9747;3
3278;6318;6
2560;1419;0
3824;9829;1
3240;9584;10
12;6624;7
2026;8381;9
2359;2611;3
3529;3429;2
2800;2822;9
1357;6383;4
1422;8213;9
2933;8952;9
2107;9592;10
2981;8028;7
2015;2335;7
60;8311;0
1673;4775;5
291;3310;2
1448;9509;9
2829;5022;5
2253;1922;4
1256;9681;4
241;5345;8
1363;2945;5
2377;1515;9
3245;7864;10
2456;9085;6
710;9529;3
2182;8051;6
3044;8637;1
1306;1468;4
3255;6805;6
536;6982;5
442;2748;6
1782;6732;2
2538;1363;4
940;6237;7
2410;9270;7
1241;7282;5
1546;1821;6
1475;2457;10
69;9823;8
3114;7822;4
1626;7691;9
2274;8943;1
2443;1442;9
2185;4745;4
2172;3134;0
893;3364;5
2909;3788;9
3604;1415;6
941;2783;5
2134;7416;1
2966;1649;1
388;4895;8
3820;8511;9
3146;2336;2
1312;2230;6
2874;7968;2
2959;5220;9
504;1042;0
648;9578;0
2024;2187;3
3963;3471;10
1530;2157;7
3939;2404;8
728;3931;8
1245;9634;10
3425;8628;7
3482;9333;2
755;8488;2
3277;4970;3
2980;4244;9
2133;9065;10
1612;5461;3
1055;6865;0
2195;4782;0
1193;6004;9
827;2671;6
226;2880;10
2153;4904;2
519;9047;7
1507;2350;3
404;2410;8
1693;1566;9
3234;2948;10
495;4490;5
2016;4450;1
452;2357;6
2872;3727;4
2912;4523;2
3367;8150;8
2389;2658;8
2245;4499;2
3659;7247;7
3144;9863;6
1403;3808;6
3283;5370;7
422;6958;8
1809;7655;6
1562;4775;6
3290;5467;6
181;3853;0
3882;7175;5
2204;9581;1
1918;6519;1
1489;3319;2
1968;2814;9
3229;8547;7
2566;1631;10
2271;3096;5
1493;6224;6
3317;1782;8
3736;6674;10
3979;6501;8
635;1605;4
915;3903;9
3940;3211;7
227;7664;6
3069;3058;0
125;3891;9
2189;9107;3
401;8797;7
3833;4743;2
2820;4047;10
1898;8336;7
2414;4621;10
361;7306;9
1996;4390;6
1089;7686;4
1227;1545;6
1584;5528;4
1591;7034;4
3084;2848;7
3666;8974;9
1485;1580;6
632;3335;8
2856;1880;6
1368;7787;5
70;9030;4
2790;9101;8
634;1844;6
918;8001;7
3485;4887;10
453;4899;8
1219;4391;4
1124;2566;4
461;1043;1
3763;2036;5
429;5116;10
580;4911;10
592;9211;2
1381;7462;10
3192;6967;9
2901;6216;1
2870;6808;7
2424;3933;4
2166;5939;7
3434;9931;9
1082;6858;4
948;6756;8
847;3054;6
2433;3984;0
384;7216;10
553;9183;3
3707;1581;10
1522;4808;1
1320;8175;6
2998;6053;0
3793;3633;0
1250;2999;3
264;9104;4
33;6412;9
1779;4129;10
1290;1633;1
1214;4858;10
355;6912;8
517;1028;4
2103;9257;9
3911;8714;1
2624;6173;5
2594;4885;3
807;3980;3
1931;3932;7
3311;9349;9
1587;8861;4
2660;3625;8
3756;4892;8
287;1420;5
676;4226;6
970;4853;3
1220;6639;10
3984;7139;1
2002;5668;7
223;1927;4
2863;6535;10
3656;2645;6
1009;7321;3
3600;8578;10
1906;9006;1
454;9480;0
200;4420;6
3300;2693;0
3205;1437;6
499;5650;2
1784;4697;0
2084;4533;10
532;6082;10
3018;8022;7
3017;7719;2
3555;4762;4
1567;1358;10
2061;2848;6
2827;4754;9
3256;1145;8
2882;7197;9
3995;9596;6
3309;4039;6
3943;6062;0
1352;1758;9
945;9318;9
3803;2072;2
1657;2367;3
3878;1256;2
1748;1735;5
276;7817;2
3582;1674;5
744;8978;6
3244;2460;1
853;7385;5
29;4441;2
468;5438;7
2298;4562;7
210;4022;5
3844;2486;2
3837;6958;3
1047;7550;5
3955;7524;3
2495;8229;10
3093;1766;3
3996;7592;7
3641;1629;8
993;2957;0
3299;7398;5
2010;3263;1
845;7160;0
2215;1266;3
1297;6865;4
542;4970;0
1641;9402;3
203;1293;7
973;8100;1
3312;9439;3
1580;4683;4
3672;4320;6
110;6920;6
1106;2500;1
3243;7266;8
936;7754;6
2574;4014;5
2683;1694;5
2877;8254;5
395;4873;2
330;2162;10
1792;6564;9
192;2055;1
1942;5856;5
2678;5122;0
3976;6919;6
1457;5543;9
3873;6793;9
1410;8499;6
631;2563;0
741;6369;3
3974;6875;4
1283;6628;3
3430;6957;7
1203;7454;2
781;9253;3
2168;5910;2
545;2281;9
2383;6909;9
751;7862;6
2650;9081;7
1853;1975;8
2264;1491;7
2645;1833;6
339;7169;1
2710;3745;1
1210;7766;6
2379;2805;6
3960;8321;3
3552;7072;0
2260;3100;6
2363;4756;9
2951;4437;8
2017;8974;8
2074;2320;5
2444;2183;9
2746;2275;2
834;3760;0
3271;9473;4
1603;9086;4
2390;5826;6
2494;9067;1
688;3952;7
416;5010;8
1430;6809;5
615;7333;4
3483;3799;3
445;2131;4
2986;6280;0
3797;7582;4
1969;2800;7
3997;5026;9
1709;9337;6
2561;8772;2
1729;5661;10
2285;5951;3
3414;4760;0
3784;6505;8
2469;3410;8
1044;5105;1
310;4883;5
89;9833;2
859;4242;7
1394;3562;6
2564;9959;0
1339;6128;0
3638;5817;3
3349;7582;1
2224;4695;3
1978;8580;9
34;2505;9
377;5227;4
3847;1081;3
1397;5804;7
1618;1208;10
2038;8525;5
2252;1079;4
254;4874;2
2917;2806;9
796;6994;4
3668;4488;3
2665;7262;4
782;9341;8
1367;9642;1
628;8762;4
2345;6420;6
3012;1545;0
1212;2712;7
2489;4476;7
2748;7220;0
2272;3825;7
1429;5174;8
1195;8672;1
331;4134;8
1850;8105;10
3905;6567;5
1277;1136;2
44;1126;6
3724;1517;2
1950;3889;3
4000;5400;3
1145;1148;8
2719;1323;2
3063;5029;5
1594;3425;6
3384;9190;8
886;5165;1
1166;6799;6
3207;7872;7
3446;9565;0
1787;3336;4
3573;4789;3
2465;5445;2
1518;5185;3
143;5175;2
1659;3020;1
3391;3002;2
1512;2728;8
3958;2919;4
2542;8381;1
1066;7656;10
3059;9198;7
447;2072;7
2528;5481;9
248;2096;5
1232;9325;10
423;7028;5
3398;7840;4
1052;5653;10
3691;3662;9
288;3468;1
38;4597;0
2284;3854;0
488;6845;0
2979;5304;2
1938;9880;6
997;4197;5
584;4018;10
3120;9682;3
274;9453;1
127;6884;7
2585;3886;0
2321;1393;4
818;1543;6
2788;4097;6
678;3403;6
351;2298;9
2898;6182;2
3860;8210;5
2537;5667;4
2222;1836;10
3994;8761;3
3393;7828;1
3489;6986;5
2726;2139;10
2690;5482;3
165;5073;1
2928;1140;7
364;9194;2
805;5158;1
2491;5181;4
3039;2954;10
297;3565;6
567;9493;3
3521;2331;5
6;2799;5
1008;6231;4
206;9928;6
1156;8774;1
2378;2932;0
658;6184;0
3173;1159;5
3350;2986;6
1827;2603;8
2154;8422;8
3228;2635;2
2676;6280;10
1529;5208;8
234;1979;2
1900;5397;4
1075;9490;9
3352;3678;9
1479;6618;2
932;4693;6
2504;5841;6
3024;9625;1
2104;7895;0
31;3622;6
768;8319;4
1327;8677;9
164;8380;5
1261;9750;5
1998;6068;6
510;4049;10
929;9319;10
3238;6237;8
2176;8705;7
1783;8778;4
1734;4095;3
811;9065;3
3447;8669;8
409;8297;8
1345;5212;2
3326;2175;2
2543;3311;8
273;7696;6
3189;8164;3
3737;3682;2
259;5408;0
2207;5005;10
758;3297;4
1899;5921;10
440;1227;5
367;5816;2
2009;7527;7
1252;5848;2
439;7142;4
660;8452;6
1294;1392;0
1070;4448;7
3560;5625;8
58;4089;6
2536;1493;4
400;3140;9
2057;9675;0
2948;3098;5
2896;9139;8
2047;6289;7
1574;2956;9
3785;3216;4
3749;7982;1
319;7342;8
3758;7451;3
3702;3671;6
1011;7664;7
1350;3397;1
2423;2297;0
201;9886;0
3202;7411;2
1229;7338;1
2131;1398;9
2793;5041;3
2071;7064;5
3729;9666;0
1505;7480;8
1346;7696;0
3477;3562;8
1727;6330;1
2218;1450;2
877;8663;1
2908;4446;4
2188;5558;9
810;5900;8
1859;9983;3
2292;1251;4
1311;8814;1
2593;2022;6
698;9318;3
1225;6618;7
1325;5541;6
3066;7409;2
1545;8469;3
350;5375;10
220;4311;7
1289;4066;2
2045;6651;0
2483;9960;0
2761;5095;4
511;7796;2
1153;9004;0
3405;3101;2
1596;7590;7
1012;4079;0
1237;5711;4
727;1068;1
2977;2174;5
2522;6796;10
1206;9254;7
366;3183;1
262;5429;6
803;2407;4
2405;4335;4
2759;5239;1
2773;3609;6
1149;6865;0
3209;5540;5
2486;7061;4
1653;7226;10
3834;7703;10
2745;2618;6
1478;2731;4
3754;2208;5
112;8201;7
582;9625;6
3645;2313;4
3034;3701;9
560;8807;9
3605;9703;7
548;3713;5
1208;9121;2
3957;9025;9
2586;9511;9
3333;5163;1
2307;2411;1
479;1953;10
743;8327;7
1331;7476;9
1267;4697;3
1007;2424;1
2947;9071;5
625;5967;3
1344;3663;10
3923;6071;7
2816;4262;10
1356;3534;4
3476;5322;4
3454;9802;3
1477;7555;10
977;5402;1
701;8952;6
3375;6685;2
3307;5807;2
3014;3845;7
286;1076;4
3609;3125;6
3330;2116;1
443;9968;8
1446;7370;7
3396;4063;6
2939;2627;1
3451;2298;3
85;6164;6
1146;9391;10
357;4171;0
81;6748;1
2906;9347;4
2960;4493;9
3310;2544;1
3002;6130;6
2124;1601;6
2352;9797;2
3264;8382;10
2225;8262;1
1094;4098;10
2395;2185;5
3961;9361;10
757;6378;5
1375;7366;5
1889;8947;9
1681;8897;2
2885;6941;5
323;5645;8
813;7720;5
857;2803;0
3619;3225;4
166;3310;3
1069;1423;4
3082;4281;3
1054;8883;5
1708;2493;2
3971;8894;5
1911;3790;0
1521;9225;10
1177;8014;10
1100;9089;10
336;5810;4
1498;3415;1
928;2314;7
3011;9321;4
3559;7936;9
3739;1636;6
3218;3048;9
490;6937;1
1958;1922;4
2978;5208;2
1992;3718;0
1249;3527;9
1758;1537;6
2991;4090;0
3718;2300;6
3162;5919;6
2039;9663;8
3613;9126;9
3791;1020;6
1536;7587;10
2559;3737;9
2206;5408;3
1074;1173;0
2910;5985;10
2603;3924;1
3037;1848;1
3583;3730;7
1487;7580;1
1975;2961;0
3497;1693;8
2988;7499;6
3472;1033;4
3409;2553;9
199;5563;7
2011;7413;8
3921;6109;5
706;7184;8
2145;5469;1
626;5044;2
887;5638;8
3416;6334;9
2162;2160;4
530;3783;9
3042;2086;10
1886;4381;5
2457;5515;6
2653;2500;7
594;8342;6
3563;9762;6
3033;8565;2
773;3362;6
2455;6040;2
3201;8821;0
2637;9273;6
651;7019;3
1601;3979;9
1941;8638;0
2752;7574;6
174;6376;2
2487;5110;2
1230;8921;2
100;5598;3
3328;7332;7
2488;9102;9
924;7684;6
1745;3361;10
492;4568;2
2096;3235;5
3677;8025;4
3370;6318;10
1056;2897;3
1178;5833;5
963;5412;10
3970;6292;2
2669;2305;0
2228;5733;7
2175;4705;0
3865;1042;1
3918;6040;5
696;6533;6
546;6793;9
1424;5302;7
1465;4078;5
1508;4807;3
621;6018;10
1793;2108;6
