Employee_ID;Salary;Department
1745;2240;2
2207;4412;4
1124;8303;7
488;3333;3
2501;1021;1
610;6283;8
605;2449;4
2895;8954;10
1434;4501;8
1730;9464;0
2735;5636;7
1616;7146;2
1176;2128;1
1283;8440;8
80;7537;7
681;7016;6
932;9983;9
1268;5779;5
1809;7130;10
428;6560;0
2627;1110;5
2386;9252;4
752;3503;3
2618;8051;7
2630;5746;0
433;2942;6
1481;2518;1
2087;1488;0
2151;7870;1
1918;9310;3
954;7164;4
1622;2898;5
746;5274;2
368;9303;5
1460;9900;8
1308;7954;2
2761;5666;3
737;3821;10
2728;6867;5
1218;7362;6
987;9606;6
292;4800;4
2346;5014;10
2180;4347;4
2300;3101;9
2633;6922;5
763;3882;0
640;2683;4
2519;2693;1
2210;5944;8
1613;5143;4
1558;9602;3
2029;3569;4
325;8159;7
2551;2836;2
2743;6393;7
1597;3353;7
2090;2016;2
767;6600;8
2257;5097;5
1053;4172;10
2052;5508;10
2974;6117;7
171;10000;3
1433;5677;5
1138;4867;1
1054;4177;8
318;3526;2
1803;1945;2
2985;4429;6
119;4004;5
2724;4682;10
323;1445;5
2016;3415;3
1211;3004;5
2475;4390;10
1569;8459;2
1326;1042;2
1612;5198;7
2036;2502;3
409;9139;0
2749;5861;0
2119;8042;7
1135;6197;7
2321;2582;10
2991;9459;5
975;4504;8
95;6031;6
1475;1107;10
2890;1406;8
546;7581;3
859;9439;10
1033;2033;7
568;2574;5
1100;7272;10
2110;6794;5
2919;6899;10
1843;9446;3
1105;6822;5
2106;9643;8
2512;1288;7
877;6473;7
906;1300;2
1303;1343;0
2656;4773;6
2537;7057;4
988;9603;4
2591;1816;1
2523;4946;0
512;2729;5
2175;8564;8
2988;6601;3
2206;9901;2
187;6107;4
2884;5729;7
324;3488;3
1382;7893;0
1755;6976;6
432;4679;5
1388;5064;2
332;9423;10
42;2192;9
12;3970;9
917;8712;8
1443;1714;5
1132;9688;3
2389;3090;6
669;1178;9
1192;1603;4
514;3657;9
1300;2583;7
2681;9421;6
1179;3026;4
2463;1901;4
144;6410;5
173;2009;2
1247;2087;10
1187;5405;9
1981;9365;4
2948;2848;4
989;8223;1
329;6801;5
662;9602;10
1982;9386;10
103;5090;1
2289;2523;3
1349;1848;1
1160;1818;9
83;3591;0
2305;1816;10
2030;5397;5
1455;4102;1
723;6170;8
1823;3437;2
1416;3616;2
2083;9153;8
948;6183;8
2914;1052;7
1504;3209;1
930;8758;5
2824;9293;0
1654;4823;7
2898;4179;1
320;9283;8
27;1744;4
2065;9852;10
2808;5837;3
378;5383;1
1174;5294;4
2081;6355;0
2750;2024;6
130;2734;4
2878;7322;9
629;3675;3
2434;1223;7
2364;5422;10
1330;8427;6
2576;2313;3
2047;5592;6
1538;6380;3
2527;9385;10
2739;9904;7
2295;4659;9
1725;6105;6
2482;6135;0
647;3450;2
2111;3298;0
1675;8555;7
1589;9827;2
1735;8714;5
114;6146;2
2776;1582;3
1501;6151;0
1441;7409;4
1352;1563;9
1260;6301;7
402;9918;1
921;1472;4
672;8646;6
1047;3646;1
127;3670;10
1584;9558;6
2141;1152;8
1144;8952;4
1315;7591;7
350;9285;3
1324;1674;0
703;2234;3
1325;8843;4
1113;1159;4
1077;9009;8
1280;7105;2
191;8372;6
1775;1675;2
2126;2727;7
825;8118;5
1669;5792;9
1667;9177;3
1637;6065;9
242;8534;7
941;3710;9
1665;2293;8
802;3459;0
785;4821;3
734;3357;1
1149;3753;8
14;9877;4
238;3074;0
2632;3344;8
1926;2941;7
2732;7068;8
1842;9568;10
1722;2749;6
1133;3140;1
1624;4419;2
2125;9408;7
106;2653;9
1932;1310;9
138;3902;3
1202;2904;8
447;6985;7
2472;6186;5
1585;4525;10
319;4700;0
553;2975;3
1728;9015;6
2374;4121;2
1641;2765;6
2817;3209;3
1494;2424;0
1830;4591;0
331;4132;9
1060;8451;6
201;3027;4
1038;4697;0
2835;3767;2
1502;1886;8
678;4253;10
535;7859;3
1159;9635;1
177;9488;1
1891;2057;7
437;2089;5
2937;8642;4
1313;4560;10
2097;1247;2
1298;1673;3
206;9695;9
1203;5645;10
995;6889;7
1085;8663;2
2832;1151;9
896;4298;4
1587;1380;1
2977;2520;6
614;9203;7
2431;5879;2
1089;1877;2
619;1013;9
824;6009;1
1529;7519;8
358;3365;5
2714;1074;0
2318;3246;8
2066;8893;10
1758;3242;2
2033;9054;9
487;8251;10
2199;7912;7
1270;9763;9
860;5583;10
578;6357;10
1453;8565;6
1898;5141;1
183;5180;7
2082;1132;1
1424;8078;5
391;3623;1
2499;3741;5
174;1968;0
596;8042;2
1962;9514;6
2863;5371;9
1537;3616;6
2829;8735;8
1766;3260;9
2799;3593;2
2688;1343;7
2356;5519;6
8;3640;1
835;3669;1
1510;9205;5
560;5122;5
2995;7133;4
2522;6138;0
812;9066;3
230;7573;4
2655;5744;2
912;6178;3
592;3724;0
1816;7034;2
1694;5340;2
2993;2372;10
2324;5941;8
1021;9846;9
1505;3737;5
1690;8282;3
1355;2106;6
38;4552;9
1787;3149;6
1748;1914;8
1285;5919;10
1406;2201;10
2635;9795;3
791;5226;4
1983;5803;10
942;3608;1
1387;1365;1
1413;9090;0
2063;9610;6
400;9968;7
216;4384;6
2394;4094;2
1979;5938;3
971;4026;1
2781;2949;1
531;6855;0
1277;2201;0
1886;5810;0
2584;7959;9
1858;1717;4
2764;3317;1
961;5922;6
1458;5818;9
1651;7790;7
919;5238;10
1457;9454;6
2860;6443;2
2471;2413;5
2587;6356;7
1846;5438;5
2644;9232;5
2254;4091;0
1180;7475;2
2580;8006;8
1806;7403;4
1394;8086;5
1446;5802;5
2217;2347;7
1044;2606;10
2841;1917;0
1904;3251;2
155;1123;5
2521;8411;0
1583;2690;6
2748;4504;3
563;3221;3
202;4899;7
2935;5502;3
2928;4787;8
707;8795;0
2131;7268;7
2800;7600;9
190;3602;9
1435;2788;8
228;9962;2
2500;1484;2
2830;8820;8
2354;2037;9
415;6718;1
2689;5637;8
807;7077;5
1363;4717;8
1107;1809;3
2942;5792;3
1389;5895;7
1542;1028;1
937;7353;2
1002;1353;8
2288;5441;2
1541;1281;2
1200;7777;3
1849;2030;2
2916;1008;9
727;2605;9
2123;4426;3
556;6558;1
2337;5064;5
1065;4852;7
2120;2512;5
842;9927;10
509;3179;7
2462;6131;9
2144;8157;6
1513;3796;2
1563;2893;9
1383;2602;6
722;6685;2
2422;7347;5
348;9655;6
850;3326;7
1662;9042;9
419;3554;9
2361;7250;5
1817;1888;2
1568;4420;2
1483;7245;2
907;1376;2
2790;9292;10
2848;2736;8
307;7476;0
1239;4707;4
1432;1361;1
1524;3827;9
394;1059;7
481;7943;1
1742;9040;2
2668;5547;3
2992;1899;6
1066;2697;6
5;4350;0
2609;4553;7
2000;1017;3
1770;5311;10
2474;4367;7
1470;3858;3
2917;4404;10
1783;5641;10
2757;1646;4
356;9296;3
1062;7954;5
102;4412;0
223;9501;5
2044;9241;5
1760;1328;4
2014;8877;1
2228;5206;10
2899;6922;10
2019;5413;6
82;1184;9
827;3438;0
1896;3327;2
1023;7313;5
1535;5540;8
427;6283;5
1942;3396;2
2008;8042;6
2983;6724;10
2646;5540;7
760;1134;1
1223;5000;6
2001;4489;2
517;8299;3
2307;7896;8
460;3128;3
2266;1613;6
1784;5877;8
379;5175;3
2966;5805;3
26;3416;6
2964;3880;2
212;2775;4
881;9107;0
404;5386;3
513;9002;6
586;7753;7
2310;5373;5
511;8084;0
2579;9247;10
2904;6458;6
2614;6493;5
247;4765;5
1401;4583;3
1721;9516;1
1055;6513;2
686;1006;3
2524;7537;3
363;6727;8
6;5511;0
774;6100;5
2449;9251;1
1778;4733;8
2244;1663;1
248;1682;1
2445;4091;4
1829;8047;10
2912;4985;5
1647;2345;9
2062;3317;6
1128;4404;5
354;6756;3
1046;3877;4
143;7780;9
459;8807;10
495;6304;6
795;8480;1
2792;5622;8
2448;6665;5
1743;4751;5
2713;1871;10
2570;2509;9
2258;7684;5
808;7397;9
829;5252;10
2200;3525;1
1392;8839;2
1508;8141;9
978;6457;5
1139;6972;10
1697;5615;5
1940;1580;8
2220;2465;4
2965;9387;2
1183;5721;4
2511;3635;1
1862;6918;10
1031;5978;8
1956;9469;2
2533;3781;4
1423;3838;5
1640;7222;1
679;4453;2
353;2705;8
386;9353;1
2067;4804;4
1713;7240;9
747;7463;6
1711;7977;1
2597;8447;3
392;6039;5
1489;7985;10
1913;2813;1
1948;1291;5
2782;5127;7
195;2234;8
1781;3617;10
925;2403;4
1991;2115;0
226;4788;10
1231;8152;8
705;9038;9
536;6634;1
498;5655;10
716;6038;6
1395;1513;7
781;6873;9
1967;9704;3
1799;6419;3
1788;2519;9
2909;2877;5
2409;4503;2
2932;9477;9
2442;4762;4
751;3338;7
2153;9983;9
839;8946;7
471;4194;0
2010;2084;10
1801;5708;10
2599;6105;6
717;9037;9
1497;4068;6
468;3065;2
2250;5348;0
2166;4263;3
2709;5763;5
272;1282;4
2545;9901;5
766;8608;6
245;2123;5
306;9450;4
2349;9209;6
470;4617;1
43;8855;5
1193;7459;0
2473;9540;7
2998;8014;10
2028;5844;6
1071;8652;7
1902;5695;9
2907;2408;0
2911;2458;6
2403;5305;6
425;3971;7
1414;9979;1
649;2957;0
2555;3798;2
101;2838;10
2893;9506;10
2563;6285;7
2759;9373;9
1899;3697;6
1598;3774;7
283;7359;7
875;5962;1
817;2868;8
572;9570;10
1754;4682;4
2760;7137;3
1802;5394;7
2432;5576;0
2604;9312;6
330;8835;10
343;6231;9
865;4902;10
2552;7423;9
831;4187;9
2686;1092;4
1623;9781;0
543;8393;6
1049;3122;3
2941;6592;6
2256;4413;9
461;9197;8
2402;4301;0
646;4324;1
996;6835;5
909;7942;8
1276;7378;9
2821;7606;9
796;9780;4
2447;2467;2
2773;5974;5
2132;9661;0
600;5393;5
220;9828;2
1499;4368;9
1289;3134;8
636;6121;8
1035;2136;4
2294;3255;10
1632;4005;1
857;2341;1
2427;7935;7
1131;5832;3
1861;1373;4
41;8585;5
163;7574;10
979;6067;6
1984;6761;0
593;9604;8
1253;1920;0
2693;5770;9
2253;3909;6
2352;1780;2
1701;3042;6
1716;9959;0
1620;5302;7
928;9389;10
1272;5909;5
463;9968;6
644;3210;6
856;3810;3
2696;5811;1
2729;4565;10
1215;3195;1
1186;1224;0
1922;3752;7
259;1447;9
107;8671;4
2468;5400;2
551;5459;8
2957;6254;0
1825;1560;9
1015;9824;8
1821;2759;7
237;9894;5
2433;2429;0
365;8694;10
772;5478;8
1836;2395;7
2291;5091;5
224;8719;6
1767;1536;5
496;5204;0
2437;5546;6
234;7138;5
2031;8994;4
2494;3581;9
2901;3017;5
1677;8674;2
1379;6219;1
903;8323;1
1305;9668;4
489;2714;3
841;8760;4
2775;9848;1
189;2578;10
2594;1078;10
1344;6925;9
1068;2830;4
2508;5310;7
540;3564;10
1293;2217;4
2314;5299;7
1367;8587;2
1380;4865;9
1980;5265;1
1573;2730;6
1094;2861;9
2168;2717;4
484;4247;6
691;8561;1
2375;9532;10
2093;6385;0
1252;3157;1
2839;2624;10
598;4100;1
1945;9116;10
81;9846;2
2378;8938;7
37;5045;5
1205;9048;5
887;3594;8
2387;7595;9
1522;6604;2
2885;5402;9
1224;6017;10
792;2701;7
2149;9579;10
1684;7251;9
2050;6934;7
2316;2688;2
2892;7208;7
2241;4142;3
733;1923;6
651;9388;3
1152;5322;1
2755;3571;4
993;3750;0
1636;6565;7
2444;4521;3
2140;3588;0
1978;7092;3
1952;9733;3
2385;9260;9
1410;9765;7
52;7815;4
430;1205;5
