Employee_ID;Salary;Department
18047;1881;7
2168;4404;7
21092;2875;2
529;6101;1
23051;2879;4
20784;3717;0
21991;1404;6
23909;7871;2
19155;2319;0
16295;4364;0
10222;6911;7
28053;5199;1
9328;9465;0
28309;7267;10
6874;2144;8
15880;8936;8
20471;1012;3
4687;2063;3
4555;4442;3
29753;4541;0
12398;5983;7
24640;4769;1
11881;7830;1
3085;9279;6
11076;4214;4
12710;6065;4
19750;3228;8
335;4613;1
6530;7548;1
15759;8573;7
11357;9687;8
4938;5525;4
23702;3013;7
2897;2570;8
16595;7542;10
15726;1562;5
11465;5816;8
21108;4047;2
27722;3052;4
16821;1646;7
2671;5807;0
11467;8571;8
23581;7453;3
13819;5452;9
15463;9462;2
11492;7236;9
6870;8117;9
16100;7759;7
13600;7456;4
8021;9501;2
14590;2652;6
20890;4594;0
24885;5740;0
18015;2231;4
4535;3487;0
24521;7866;8
27929;4631;2
12098;4100;6
27993;6087;2
15338;3188;3
28987;6045;10
18416;1215;1
21296;3944;0
16719;2053;7
17037;7426;7
15135;9346;8
14932;6949;8
7374;5346;5
1206;1340;6
26237;8334;1
27743;2512;0
18420;9306;1
24444;1506;6
1293;1731;3
15854;6800;5
15672;3902;4
15278;4972;8
4739;9067;7
25137;1941;6
13157;9751;7
12634;9763;7
10869;3620;1
1441;5893;3
1538;7524;10
4375;7462;3
29222;5169;3
3417;9152;9
24218;5568;9
26460;8701;1
29664;9308;4
7277;4518;5
11359;9010;4
29531;9897;9
1259;6828;1
2621;4565;6
21034;3449;2
23752;5314;0
6758;3701;8
23982;8736;5
17104;8754;0
4967;3963;6
14925;2860;10
1555;4617;6
22111;9853;10
28235;5762;1
14620;2694;8
17852;7718;5
21837;3938;2
2011;1114;4
21949;5258;9
26381;9235;4
17828;1059;3
8589;3127;0
27971;7843;7
1929;1824;0
5290;4655;3
19094;7745;4
17538;6199;6
8216;1122;0
14832;3146;2
3932;6461;5
29728;8534;9
2586;4211;8
26047;7977;8
3246;6072;5
11523;1931;7
5670;7128;8
22579;9944;0
18001;9305;4
17431;2917;0
21922;1005;8
11808;2475;10
5400;9367;1
25492;9396;5
22419;3706;5
21043;1207;1
2748;4953;9
16451;2916;6
27663;7464;1
17858;4452;2
10969;5393;2
27755;8728;8
26884;7010;2
25517;6229;8
18988;8646;2
27787;5865;2
26781;5319;0
27490;9507;9
15606;3968;4
21792;5486;8
5443;3198;6
6147;5929;0
21733;5203;5
3434;8048;4
1232;5658;0
1024;4298;7
23246;5184;1
18595;9683;3
15059;8052;1
4427;5650;6
3859;8377;9
3356;1296;9
19250;9423;5
7299;6105;4
19039;4237;1
19932;6383;8
28332;5850;9
5061;7514;6
26145;4376;6
6764;1695;5
13538;9617;3
1166;1496;9
21254;9485;0
5456;4647;2
3624;2692;5
15393;8515;9
6229;1625;5
12679;4892;9
8000;6737;0
25419;7646;10
18861;2552;10
5559;3090;8
18377;2596;5
5247;7904;3
11766;8726;7
27537;3883;4
9636;8854;4
14698;3087;6
16205;2667;0
9663;8311;4
26153;7342;7
28045;3219;3
5031;9042;7
11687;7634;3
6996;8949;2
11756;3411;1
3672;4881;0
15242;2805;8
8020;3306;10
18081;5878;4
3631;9750;1
23103;8839;10
20585;1548;7
8663;9220;4
4685;5992;4
6245;9658;1
28597;7624;4
12569;2788;10
5826;1172;0
22009;6542;6
7801;9687;1
5962;1321;2
12320;9480;3
17662;3885;1
3062;6774;10
24445;3116;1
2100;2319;7
28145;6908;7
5100;8277;6
28065;5837;4
28381;8326;2
2727;3354;9
19327;4842;2
14907;5719;1
12724;3020;1
26156;8751;4
14645;4529;3
26207;7257;10
15305;2952;5
26488;7744;9
18619;5150;6
9545;9610;3
13789;6288;5
24458;6119;10
27703;4575;0
6078;6317;2
197;4197;9
29909;7039;9
8975;3005;3
10983;3656;9
7410;9398;0
22367;4828;4
26089;6480;9
27883;9662;5
1995;9816;8
5317;4609;8
25379;4174;7
6960;8574;0
18119;4609;2
21787;5207;8
19855;6216;4
21740;4489;4
10970;6009;8
12277;7801;7
22988;4346;8
1226;9723;5
17389;1976;8
6700;1360;9
19350;9675;4
15565;1908;4
24544;7589;4
1549;9372;1
8321;6185;5
4868;3595;7
713;8625;7
7436;6084;9
2818;5715;7
7953;5104;6
3825;5844;1
14095;5575;6
15385;4464;7
19320;7729;7
20538;5237;1
19791;1849;6
9067;3372;10
8725;6296;7
18366;6031;4
882;9473;9
6906;8999;2
23222;8645;3
20895;3812;9
29342;5779;1
29566;6485;4
25373;8922;5
6612;8091;8
24370;5897;4
28709;7167;2
10103;1867;7
7352;9262;2
25782;2458;2
16758;2853;4
62;6480;4
27024;6248;9
27891;5585;10
26398;2658;6
21695;4932;4
24893;3934;2
5627;8454;8
12576;1669;6
8656;9881;2
24030;9810;0
28438;1619;6
5032;5360;8
22371;5382;1
23239;1014;9
4682;6353;7
26040;6513;1
19631;8264;2
1254;4992;9
9560;1031;1
9280;6077;2
1899;8958;7
18121;4501;0
14470;6174;1
5420;5075;4
26916;7260;6
18293;9541;8
21101;3928;7
10168;4558;0
5303;7341;10
5957;4338;0
18024;7586;8
9787;3939;5
15777;8327;3
19593;4944;5
17999;8314;5
26540;8833;5
4433;3919;1
25891;6552;5
9371;4486;8
21844;9821;10
16143;3192;10
29073;3066;5
9911;5766;4
13566;2882;7
15386;2694;8
27706;7471;3
28122;5719;10
10685;5898;1
1181;3770;10
3074;8627;1
29185;7905;3
24330;8840;3
19003;8371;9
16769;6608;5
2697;1664;6
9717;2700;8
16282;1816;3
11540;6492;0
23086;8592;7
16790;1558;9
14336;2710;1
9391;4429;1
17839;3253;9
22442;3012;7
2573;8290;8
9460;5086;5
15665;3060;4
12896;4433;1
29520;5766;8
24978;9483;1
16419;9911;7
581;5068;7
3589;5111;9
18808;8968;4
29155;3941;7
9670;1875;10
3076;9363;3
27429;4271;10
7740;2129;0
11746;5274;3
18466;2904;10
25377;7399;0
26513;8916;5
10067;2934;6
23439;2139;2
23364;3337;3
17972;5052;0
3451;2509;0
13467;8447;10
13212;6555;9
28951;9951;6
19949;6054;8
25835;3346;3
11781;3679;9
16442;3208;5
18436;5898;8
27544;3471;1
8911;2063;7
12804;7016;3
14345;1290;9
5521;4036;9
18535;3048;9
17173;6518;7
2570;1088;7
10502;1854;0
21684;5661;8
13700;3520;8
11912;8915;7
4963;7495;9
8077;3778;2
29514;9248;3
24034;7975;10
29148;1962;6
28043;4548;3
11058;5389;3
21625;8816;1
5425;5083;2
16033;5617;10
5697;5150;0
2867;3282;0
3390;4894;0
18052;7451;4
8881;5233;6
24209;9131;2
13362;7190;5
28365;4473;6
24391;1950;2
11582;6421;8
13863;6509;5
25099;8110;10
15914;7165;1
17763;1928;10
22246;6279;4
27882;3334;3
15421;8951;10
1082;1818;6
8031;2816;6
25904;7576;5
13678;4508;0
4780;3938;5
20402;8034;10
18214;9408;3
2811;4012;7
5857;9481;4
21128;4540;1
15946;5269;10
14868;9000;9
11431;8915;7
8024;2147;10
26761;8009;9
18059;9396;3
14553;9575;0
18872;7906;4
7727;7466;8
29461;5581;5
27026;6168;0
490;3970;6
6717;3961;1
13587;4980;5
2169;3343;7
4349;4147;2
13855;3089;7
9318;7346;5
8923;2215;3
19369;1601;7
8389;5298;5
26465;9341;0
25542;8361;4
4856;9470;8
4624;5809;4
6116;4738;5
26868;6341;4
1348;8453;10
6990;4443;7
4513;8849;1
21858;1647;5
14806;9276;8
4064;1014;8
3982;5966;1
10336;8211;2
26973;9285;4
24073;8502;9
20542;8506;4
24686;2065;1
12852;1255;0
3394;6353;8
18891;4487;7
10458;6064;10
19472;2265;0
12279;6483;3
23894;1647;9
6211;6730;6
10380;7521;3
15472;6262;3
4693;6909;10
7350;7377;0
2716;1932;2
11054;7058;4
1778;5231;3
17715;4727;7
21932;5798;1
15790;7567;9
16328;4105;2
15024;5024;6
8710;7384;10
6587;1208;4
27244;7912;6
354;9229;5
4414;1532;1
10174;3639;9
11834;4278;7
21490;7189;4
29029;7513;2
17458;9042;7
15460;4393;2
16095;4597;2
16078;6851;8
13051;8833;6
27411;2468;7
23613;1121;7
20979;2314;7
23655;8137;1
10039;5534;5
24945;2651;1
10874;3180;2
12885;1006;4
29656;6943;7
27073;8989;7
27340;1558;5
6160;7594;5
8117;1863;3
21888;4660;9
24466;4317;4
10083;7468;1
24643;1632;1
29729;5548;9
13962;3385;7
23658;4191;3
6932;8395;8
9428;4519;10
28171;9230;1
3908;2760;2
22863;3457;2
19157;2189;4
6227;2155;8
14690;6738;1
5049;1624;7
21145;6673;9
28815;7657;10
15628;4670;8
5030;3179;3
21499;5157;6
5689;7925;10
10219;9811;5
22703;6894;7
8382;3772;9
10911;8224;2
23708;7050;6
8758;8572;3
21872;7751;7
17760;7977;10
23757;6988;0
19191;2909;5
27747;6462;4
12881;9542;4
2010;5161;2
29974;9560;6
26786;9094;6
10578;3428;0
13485;2960;7
26170;1055;0
5237;8866;10
28407;2756;5
3905;8016;10
12882;9757;4
6414;1703;0
11473;3340;9
24009;4284;3
1113;2418;2
18270;2968;5
25678;7885;10
11014;3341;4
6001;1528;0
2198;7495;0
16707;8456;7
18189;3732;0
4081;4452;10
28734;7206;0
1302;1847;8
7015;6458;8
28640;4114;10
5324;3886;9
9822;4212;1
28370;2061;5
1805;4831;6
13588;8231;7
27404;4822;10
29476;1638;10
11800;8921;8
15139;6906;0
12807;3833;10
6190;8808;5
17960;2114;7
4368;5057;9
208;4556;1
3498;3012;4
24289;8322;4
27935;2277;5
5805;6662;10
3865;6122;10
5147;4253;4
27056;1244;1
2046;9395;7
8251;7445;3
9107;2447;8
25633;4656;4
29303;8236;8
26275;9014;6
22857;7378;7
1310;4237;7
6616;2578;7
15102;9880;3
29578;2239;7
17533;9008;4
7971;3475;6
26042;7722;9
17718;3624;0
3816;5771;10
17829;8855;3
28395;3671;9
18192;7055;3
10576;1847;2
29126;9047;1
13847;5462;3
28095;3106;1
18031;2812;7
18349;5876;7
281;8991;7
14107;6893;5
19166;2365;0
1185;3066;4
3886;6134;10
1828;2560;10
20464;5830;3
22327;6661;10
18505;7518;8
18018;6982;1
8387;5970;9
23835;7039;9
3359;8156;10
17782;2168;7
28177;5551;10
7230;4494;10
26204;2218;3
1522;2203;1
20177;1773;1
18600;8167;0
9921;5468;2
27535;2537;6
1957;8412;5
25627;5888;2
21803;5960;0
18144;7815;3
24616;5109;6
1165;5370;6
6031;7106;0
3;3489;6
1695;8862;6
4759;5631;9
24752;1973;6
10025;5797;9
23509;2707;0
3226;4928;1
19035;8203;0
11571;2024;6
16224;5408;9
21782;7626;0
10645;2935;2
26415;9589;0
4332;2743;6
24949;3611;5
22589;2808;5
278;5238;1
1931;3347;4
857;1862;5
16778;8078;10
19194;3444;9
5132;2969;0
24508;8546;3
24785;2279;6
9934;6165;1
28257;5115;3
15833;9888;5
15869;4500;8
29570;1569;9
18645;7948;8
13000;4438;2
27275;5853;0
15687;2782;0
4379;7755;6
8841;9734;2
22956;5552;1
4706;8571;8
17343;5935;1
17983;7949;6
14726;6431;5
26090;2658;1
19898;7505;4
25888;7019;0
27284;9230;7
29172;2994;5
2283;3266;0
29762;4351;5
4092;7713;0
21207;2053;9
20331;9482;9
10838;1151;2
8200;6188;7
27701;7342;10
28772;8267;2
426;5438;5
16621;3698;2
21358;9218;6
3650;5087;10
27428;6279;1
2416;1858;4
23387;6863;5
17625;2088;3
21637;1141;0
4243;6554;4
27556;2900;3
9625;1559;6
28588;3400;6
1188;5677;3
27627;9995;6
28432;8934;3
21763;4876;4
23593;5797;5
8868;5273;10
5860;3309;3
11233;6175;2
13489;4253;7
11697;9168;4
6986;7670;7
13048;6240;5
12311;3031;4
9387;1986;10
26780;4727;4
17038;1633;3
6508;3298;9
12739;7812;8
6898;8468;6
11080;8327;4
25915;5795;9
27691;9684;0
6578;2020;6
24037;1539;2
25002;5289;3
3412;8792;6
18750;8208;8
20344;4122;0
29643;5851;0
28427;8395;0
23642;4043;8
25115;3357;4
18784;7228;9
18807;2429;0
27742;4685;4
13798;5558;9
4601;4493;10
11097;3884;2
17827;1846;0
29787;4947;7
13849;2993;1
4966;2956;0
17306;2386;9
15233;8475;2
703;3028;3
18885;6749;4
29488;8123;9
27514;9249;5
18946;2463;8
16565;4301;6
28418;1177;1
25359;8417;6
20977;6672;5
21626;8742;2
29041;6455;3
5445;8767;10
20356;6501;3
804;9411;7
18158;9803;9
11764;9631;6
13596;5596;3
26160;3505;0
5270;4911;0
19919;9106;7
4084;1964;7
9258;3746;9
7717;4970;2
11391;8121;8
12799;8633;10
21516;2056;2
11857;4227;7
21184;8202;7
22917;4837;7
17054;8508;6
4112;6354;6
16208;5033;2
5441;7396;0
9055;5130;7
25109;6222;10
5036;9653;0
1040;6164;3
67;6564;2
8956;7552;9
12516;7744;10
7181;5372;6
23024;5639;1
28805;1800;6
8905;2973;10
23688;3227;10
22341;8664;5
23868;9759;9
3696;5295;1
22728;2830;4
17423;4166;3
9859;6543;2
16339;8030;5
10283;3247;3
4941;9947;4
18533;1438;4
13841;7053;8
1108;3480;9
20760;5623;6
10664;2171;0
1539;5410;0
15398;4879;4
22275;4937;6
6507;7792;7
9507;4201;2
27076;9656;10
3508;1831;4
13312;8543;6
14920;3802;0
4598;1367;0
19095;6398;1
23073;3826;0
15104;8858;8
5477;7531;6
10594;6448;9
8296;1176;1
9649;2287;3
2035;3142;6
3035;3728;6
28864;4593;9
19773;7080;4
17301;8987;8
14283;7292;3
8572;6958;7
29295;6169;0
6759;3298;2
27273;3200;9
10326;6996;3
15074;1010;9
17461;6575;7
1724;8658;10
28738;6381;5
16988;4582;5
3765;4778;9
15776;4228;0
10940;9091;7
4913;5106;5
10005;6360;0
23595;3732;0
842;2023;1
2036;3711;9
5552;2912;3
24617;5178;6
19282;6815;6
26414;7663;0
26127;2381;0
27761;2857;9
2876;9233;5
28259;8482;8
28558;7089;10
23018;9684;1
7016;5676;6
27467;2280;5
23622;5196;3
24000;5520;5
27790;1547;7
27216;1800;9
23190;3262;7
27674;5295;4
3469;4533;10
7984;5854;6
4663;8656;9
25503;1931;7
10925;7446;5
337;7618;7
15101;8819;5
19692;1730;8
21011;2517;2
24087;4088;9
1595;6161;8
13981;4226;8
28909;7003;1
25449;2530;10
4337;9911;8
3891;5803;3
3980;2230;4
23241;7595;8
12039;2797;5
17575;9738;5
27356;3314;6
1212;1460;1
29306;8764;7
10975;9616;8
13535;1356;3
22141;3206;2
25375;2400;4
12975;3154;3
11227;1372;5
24907;7708;3
8464;2569;5
3404;2016;4
519;3797;4
1676;1843;7
9554;8108;5
19935;2023;5
23494;2991;3
761;4637;5
7175;8421;8
13217;8367;6
18066;2429;5
27724;5838;6
28710;3064;2
4604;4647;7
6624;4512;4
7010;2482;7
26847;9021;7
25339;1672;2
15694;5446;2
17257;7165;10
6615;4060;1
3442;5875;3
24298;6080;5
25755;3063;2
13146;6769;5
24372;6050;7
1048;1980;4
17971;4309;4
14757;9984;8
1846;3064;3
1403;1261;10
23597;4850;8
5775;8204;5
20243;1375;2
2176;1070;2
28777;7282;0
26288;2557;5
25077;9183;8
18707;6432;9
23485;5761;5
1155;8761;4
14009;9633;8
27403;9235;1
14913;9221;5
5367;4299;0
24259;5026;9
24665;8375;3
12354;8554;0
1032;3731;1
10742;6047;8
10422;8861;3
22413;4797;0
3288;9061;3
15988;3641;5
17258;9974;8
18224;7208;0
19803;4700;8
7605;6533;5
23648;8270;2
2329;4799;8
27865;2849;8
24753;5058;7
14771;9754;8
26043;5339;7
25473;3902;4
27351;4117;7
9983;5709;2
28877;9365;1
23926;8039;6
22044;4684;2
7735;1065;7
5436;9448;6
22374;1464;5
15708;9650;0
7592;9706;6
16461;1457;9
23803;5379;9
28878;2509;7
6926;5162;6
5429;4903;2
22065;4195;8
3623;2468;0
23735;3508;2
18478;2121;2
10229;1353;4
21690;3891;7
19503;8125;7
20779;5165;7
20404;4993;2
7369;4950;0
2723;6027;4
21537;7029;8
12378;4383;4
17198;7039;4
20626;2905;9
7615;5444;5
29255;1348;7
9914;1463;9
12099;3878;2
7931;5589;7
2484;4038;2
20358;9934;1
25044;7624;8
16600;1562;2
16786;1244;1
20852;7666;1
25340;2116;2
24655;1404;6
24731;8426;5
18530;2366;4
10829;4519;1
20630;1209;3
10952;6258;10
18108;1381;9
6189;5244;9
6077;9694;3
10376;7006;4
5103;2293;3
5354;4270;7
8260;4372;3
11958;5026;3
29463;3320;10
2933;9039;8
26212;1029;8
23695;7533;5
8512;8447;6
2661;8041;4
7744;2055;3
21734;3346;8
19882;2459;0
12422;8475;4
22886;1232;8
16878;3053;4
19063;4760;3
1605;8565;10
24969;7744;6
11753;9684;3
19904;7379;2
235;4066;6
9870;3589;6
6742;5490;0
12253;4104;2
7466;8170;0
993;4077;3
4160;8749;3
642;2226;9
2756;8471;8
17989;7994;3
6170;2723;8
25623;1227;9
24229;3271;9
5165;4486;2
1861;9592;7
18995;7503;8
22216;3312;1
23952;9328;8
22142;4104;10
1598;7890;8
9367;2379;6
29223;5308;2
20111;6719;10
19613;7650;5
19857;5249;1
23635;2871;8
1741;9814;3
12404;7366;10
11244;5281;3
23164;8529;2
20195;3293;10
19709;4187;6
25133;3870;10
5546;9751;1
11910;2620;6
25001;3214;2
26938;8660;3
29544;4685;10
21154;4221;7
19925;2685;4
13241;9796;10
15367;6004;2
25749;2415;2
11192;2909;7
20354;6835;3
23391;7755;0
6243;3488;0
12246;4292;9
4689;9790;4
10883;8881;8
3369;1754;5
21349;3008;8
23815;4444;1
20262;7729;9
21938;1096;4
644;1772;6
4904;5859;5
7083;5886;8
8127;1368;10
1440;9380;10
3639;5597;10
10085;6774;1
19710;3225;3
19322;4168;2
8643;3220;8
16407;9098;1
26115;8224;0
29669;8890;2
22090;9922;6
11462;6550;8
24493;5914;5
24191;2231;0
28940;9195;10
3889;6451;3
22588;6454;8
23855;6199;10
10323;2146;2
11921;2426;10
9462;5654;3
9221;4540;1
22004;9467;8
23600;9531;8
9694;2401;10
18870;3990;2
21659;8366;0
12184;2374;5
25657;3875;4
21688;1280;9
19489;2937;5
13359;2309;10
12925;5348;0
9071;2282;9
11647;7618;4
18361;1420;1
29652;8145;6
25655;9790;1
23590;7109;8
2803;8392;10
6117;5873;1
24804;1577;1
5937;9559;6
28423;4975;1
665;2104;0
27719;2412;10
6567;2083;5
16163;2238;6
29568;8899;7
28401;6123;1
5083;7632;5
24017;9848;8
26070;1731;7
21697;6584;5
24559;9191;10
10813;9987;7
21004;3282;1
2441;8347;2
21583;1958;3
4077;1455;2
28447;9659;2
15738;5814;2
9090;3607;3
13902;3841;7
17355;6327;2
1685;2584;2
16384;3459;4
11894;8268;3
16557;7229;4
7995;4520;10
16608;1131;1
17102;9314;7
12640;4446;10
11658;4932;6
24201;4417;5
467;9703;10
28390;7544;6
22301;3143;1
8474;5783;7
13607;1702;1
1124;3286;5
16369;8820;4
10428;2708;2
17147;8412;0
25900;6561;3
6258;7105;1
28835;8067;3
